RPSDR08,427.07,398.4,472.78,460.86,456.24,426.73,431.55,572.49,484.61,470.72,497.06,480.99,480.61,496.21,498.37,470.72,484.0,505.81,509.76,484.49,484.75,515.69,498.82,515.26,482.02,499.34,487.03,501.25,486.42,473.88,481.67,474.69,479.0,485.63,493.65,510.12,497.92,501.27,501.76,505.43,531.72,510.39,480.5,481.77,480.1,490.51,484.91,491.93,484.97,513.58,495.88,525.26,536.48,556.82,542.31,567.91,567.57,587.26,589.45,566.14,558.89,577.97,567.32,605.02,617.29,589.94,533.81,531.07,527.3,546.63,556.33,549.43,555.81,557.92,546.72,547.87,544.95,548.04,540.85,542.5,534.14,541.4,512.7,516.61,507.84,514.49,536.01,532.28,532.8,548.47,564.81,539.11,532.72,539.72,556.01,534.8,521.98,534.78,532.55,545.7,541.51,522.6,486.01,521.82,522.27,523.18,547.4,515.82,528.95,512.66,515.16,509.64,501.89,495.11,532.55,538.36,512.54,521.09,521.13,570.22,561.65,515.58,541.27,522.39,528.71,513.99,523.11,528.41,536.27,527.68,538.59,562.12,545.38,549.2,561.82,297.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.2151828139569,512.2953666688722,517.5361291049871,515.6756148850981,519.3471510623287,517.2161017222262,516.2447641738326,516.7145379604146,516.5031155448985,517.5886407867199,516.8655979786053,516.9800449514959,516.8236980700019,516.8154416574747,517.0546692127922,516.9081232545733,516.9929087712288,516.8822717748615,516.9173128734195,516.9461377449944,516.926501364857,516.9529611205337,516.9173697248018,516.9339088755086,516.9293801295123,516.9323865403092,516.9369580941055,516.9287078357529,516.9336838353435,516.9300137978275
NPSDP16,103.53,110.62,111.39,136.76,120.27,103.75,112.22,143.11,134.15,128.72,151.82,130.78,137.36,136.63,124.16,127.87,126.01,140.24,137.22,135.29,121.07,123.55,123.35,118.19,134.64,114.48,126.17,125.46,130.66,125.59,142.73,139.08,136.19,142.63,137.09,131.17,141.98,127.89,139.37,145.56,142.67,129.29,135.63,131.49,133.1,132.85,141.95,133.63,134.08,144.96,158.18,158.02,151.82,149.92,154.79,153.0,151.41,154.84,149.16,151.29,160.09,152.54,136.13,144.46,158.63,146.15,142.44,144.55,140.71,134.74,150.7,147.81,151.33,150.47,147.17,155.51,139.1,152.03,141.82,138.18,160.67,149.98,152.95,141.49,138.55,141.37,157.32,153.66,158.01,149.36,158.11,154.21,143.96,141.44,146.67,143.01,141.08,142.41,136.03,154.04,140.51,157.79,135.34,130.35,125.51,139.33,126.65,120.79,148.47,127.62,136.37,136.25,140.84,135.13,145.63,154.18,134.47,130.5,140.12,145.48,143.87,144.64,163.2,139.73,145.13,146.6,149.7,135.96,162.16,136.6,136.81,148.01,155.36,149.1,169.33,94.66
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.13226693755928,137.27994273699895,136.69991199830432,133.69639100731072,133.83062749196725,135.2529494232856,136.84657233810975,135.75929145548238,135.54338287886213,135.24609980088837,135.09894391795427,135.40155742757275,135.72344084545247,135.6735792492664,135.42708470044997,135.42869436825887,135.41946147352354,135.46025543446086,135.52488520895744,135.53514110419437,135.48166455414892,135.45788780397638,135.47414421316554,135.4812317360472,135.4910735279714,135.49484418400462,135.48656619519542,135.47768728041476,135.48040229006634,135.4849441446295
NPSDP05,171.06,162.02,175.59,175.44,168.61,169.02,158.59,184.85,168.02,154.87,174.18,163.01,165.22,168.02,174.91,179.63,165.11,180.52,172.37,167.96,157.63,170.98,171.36,168.83,162.74,155.66,173.97,174.13,172.86,167.18,167.13,164.86,161.64,168.16,162.49,160.9,157.57,151.43,156.33,158.85,164.82,156.22,159.2,152.53,153.51,139.28,166.13,158.86,164.12,186.34,178.18,173.38,184.34,179.11,178.73,179.09,167.29,161.83,164.63,154.1,180.48,284.91,266.71,272.78,296.03,261.43,266.41,273.2,276.82,287.03,298.15,283.19,264.92,308.02,275.3,280.22,271.15,260.02,296.93,278.01,320.29,290.64,281.23,291.54,261.02,288.74,299.0,313.7,301.65,300.94,302.42,296.25,282.28,298.05,363.24,297.53,308.32,275.61,293.34,293.08,295.23,327.96,283.35,283.39,283.18,293.13,279.93,277.25,314.49,291.23,273.62,286.13,275.44,275.0,252.38,342.66,284.49,261.78,278.67,302.73,285.78,291.13,329.63,290.96,294.66,253.05,282.35,276.16,345.62,289.85,297.44,290.7,301.54,281.23,294.4,208.58
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.5228006888462,295.8345052915996,306.85933344679836,290.6592470933581,293.14431759723294,293.55635663222586,292.6882859562433,297.05439805763706,294.979517511521,298.6835642327556,293.8779503205711,294.66137483765243,295.3225095430157,293.76012885269347,296.24217457813563,294.9705421948042,296.1256490449265,295.01718427222414,294.9209216570965,295.4859445204027,294.57198118407985,295.66923407382995,295.1196075770149,295.4042859709102,295.2934390639013,295.0400870469591,295.3938734199921,294.97809697706424,295.38238712746244,295.21077839033256
RPSDR65,469.36,453.89,525.56,537.6,495.22,517.44,477.01,620.59,510.33,537.04,562.19,531.82,523.81,536.49,533.51,490.01,543.19,550.55,551.31,523.3,536.11,546.62,528.05,537.45,558.57,527.53,544.22,534.41,546.74,532.8,563.47,586.44,565.17,582.87,535.57,576.31,594.49,543.87,546.45,518.06,518.38,524.18,519.54,500.71,507.05,535.9,552.85,496.81,496.9,509.94,571.14,555.71,587.3,578.0,587.98,598.17,604.13,626.69,598.52,617.56,580.95,604.44,588.18,608.81,670.15,622.39,568.6,536.45,563.82,582.79,575.25,547.75,579.97,588.2,603.65,600.92,564.49,577.8,527.08,499.67,503.72,494.43,498.76,512.39,474.63,499.15,518.71,518.03,511.59,517.96,535.47,491.59,513.08,530.38,535.53,514.05,538.96,512.31,516.54,543.04,540.69,579.82,502.35,517.58,513.17,520.85,535.26,505.33,547.12,511.49,504.19,530.15,495.59,520.22,526.19,556.71,544.92,529.96,543.49,554.87,537.8,529.56,557.38,534.95,542.69,507.33,544.47,525.92,585.55,551.36,568.38,561.26,545.8,557.39,589.71,325.07
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.8627217795294,511.32257904294505,523.8416034092238,510.99584460768244,519.6390608067724,517.0587334491219,516.8662014540253,519.0464971042052,514.5748246935884,519.0789432846398,515.7037985723314,517.9644669609503,517.0269603496426,516.7412334471258,517.7255847648353,516.3931064501647,517.7403697486128,516.7057692501302,517.3175629082443,517.1035529172339,516.975672388469,517.3247015815848,516.8963934329623,517.2984502479243,516.9944289936626,517.1649449148301,517.1222933287644,517.0660484741651,517.1827106286494,517.0466829687183
PGTTL03,296.38,317.22,334.32,330.08,340.07,322.88,328.41,453.42,364.41,359.83,343.94,341.79,356.79,370.4,358.57,353.93,347.04,373.37,350.02,368.99,328.73,360.12,354.98,388.18,379.5,359.98,395.51,389.09,374.62,362.48,370.53,354.36,398.13,404.9,389.56,388.88,377.11,378.97,371.79,376.3,417.97,382.28,388.95,345.35,337.62,363.4,372.69,351.05,351.6,365.42,377.06,407.74,417.39,365.5,401.27,404.25,379.91,387.29,362.49,414.98,363.43,413.23,389.91,421.77,455.02,420.06,367.79,370.13,375.49,409.49,413.91,381.6,388.32,382.86,379.72,378.18,403.85,393.93,366.93,377.18,377.8,368.77,393.27,398.4,403.58,394.64,378.05,411.66,393.59,383.41,407.13,406.88,394.59,386.26,418.22,398.48,391.73,404.24,386.63,411.98,328.18,391.42,252.71,389.19,399.63,387.26,379.17,389.53,395.54,367.65,374.41,367.88,396.42,362.24,380.6,395.69,369.22,373.32,373.35,430.43,407.81,396.59,409.36,401.62,386.65,412.7,397.94,382.96,435.55,388.69,404.01,425.94,411.18,401.49,427.19,232.49
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.10042821243087,348.5844523174488,359.57129814720787,366.86325431212265,374.31717934626954,373.719313665116,367.9834591735472,365.6011091024511,365.64009048184175,367.9427481304148,369.361894330108,369.1510051318333,368.2520173257823,367.5590977177219,367.63032152674407,368.04965636112547,368.3478620678705,368.33686243985943,368.14524248285704,368.0094590977479,368.01166097396487,368.095103403387,368.15856869033536,368.15862510256454,368.12192005914295,368.0928353196927,368.091948462225,368.1082763414221,368.12153276983975,368.1223108909518
NPSDR03,419.81,390.18,500.71,550.51,496.33,497.47,461.93,540.69,505.13,522.24,580.75,506.62,530.92,556.45,520.32,496.43,530.01,543.72,514.15,552.87,555.37,529.69,523.89,554.14,587.54,513.97,524.07,505.96,535.53,530.28,557.28,588.81,548.01,543.42,503.09,529.94,551.67,534.62,617.29,567.37,627.16,577.75,563.13,565.94,570.59,589.26,560.2,571.7,537.37,486.6,459.3,536.99,557.86,512.93,533.25,511.14,533.27,542.23,532.14,526.56,448.26,575.19,585.5,594.0,639.8,623.3,590.26,533.35,515.87,574.94,542.01,549.4,541.89,601.29,583.18,634.2,567.3,583.29,568.77,583.0,643.76,575.16,575.79,544.94,564.83,558.82,544.26,616.69,537.45,518.25,551.02,574.17,552.8,568.97,645.98,554.96,557.55,540.24,533.42,586.61,590.75,646.16,547.82,567.38,560.77,549.66,552.26,543.32,572.24,556.45,522.73,553.79,591.63,551.5,544.56,651.02,516.93,466.92,461.46,509.12,472.33,471.98,526.64,502.44,466.41,447.1,466.43,470.35,510.63,481.04,507.25,520.76,492.51,504.21,520.83,273.33
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.7780446485706,573.9681526463868,606.9261487035924,561.2510055171286,569.7635637190866,570.9430841514352,560.422884376667,583.2947029279769,570.6974808472877,589.1396089055484,568.3426699914754,570.8601262692572,574.6296467593603,566.044174398931,580.2362282334353,570.9774264456544,580.7823007845016,571.8104971547218,571.5629800763338,575.5601146015975,569.2354485137078,577.8091579298513,571.9594439311617,576.8512995677161,573.3866273879555,572.1408408980022,575.4653243450258,571.1392410566972,576.158446115314,572.8053434974357
GBGBD24,220.58,193.26,190.26,200.02,214.41,201.25,176.51,207.13,207.82,191.24,184.98,180.72,186.36,198.86,207.08,197.68,199.75,186.03,201.8,196.09,202.68,211.93,203.95,206.93,186.6,197.0,197.77,202.19,211.04,206.1,200.71,207.61,211.59,212.38,220.98,226.74,209.45,211.21,207.97,214.39,230.27,222.64,214.35,215.56,202.48,209.27,228.0,210.76,211.52,224.15,209.94,225.86,215.27,217.25,226.96,226.02,236.64,241.95,228.75,230.65,234.53,240.52,221.97,222.76,238.12,236.95,217.41,220.93,223.22,228.51,232.25,229.11,219.3,219.16,222.05,230.59,231.72,228.58,227.32,223.56,188.68,238.51,263.77,291.48,261.07,249.18,270.95,284.48,286.49,288.91,270.06,264.3,292.2,294.02,293.66,292.89,284.86,273.73,272.38,267.99,279.69,297.65,270.66,284.45,267.15,269.65,292.66,301.79,301.23,285.47,274.51,277.75,303.79,281.35,267.17,263.85,261.8,262.49,277.93,299.28,275.22,274.94,270.37,250.4,246.93,261.1,245.99,248.98,269.24,265.0,274.06,279.02,267.54,262.15,290.65,183.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.6902245172674,277.52474049976325,277.1330740524947,273.31019948881965,272.7765474677814,274.62520805458587,276.103201997251,276.1963716898817,274.8882208205665,274.14920100531975,274.436724716945,275.17090623021426,275.50560031036594,275.1921762900797,274.7655545956447,274.6754598162699,274.91422373661067,275.14385283791984,275.1343869583655,274.9696538688697,274.86040907256535,274.9001572447715,275.003972938802,275.0482130356982,275.0066270086948,274.94667245895454,274.93413483999313,274.96729222151913,274.999098758707,274.9980474991426
TGSDR09,186.31,188.24,195.06,196.39,195.36,199.7,180.05,202.49,203.33,146.29,69.63,188.68,198.82,203.74,169.64,158.34,195.36,197.86,192.17,189.55,189.47,177.45,189.9,199.41,203.38,191.6,211.51,209.43,222.23,205.75,217.48,199.05,200.3,207.24,205.08,212.13,226.73,204.66,208.09,221.35,215.54,212.34,207.21,215.95,210.1,214.07,217.35,210.62,212.66,230.14,215.8,220.28,223.82,222.29,234.32,232.4,221.78,234.58,234.07,230.14,247.92,232.05,236.41,232.32,240.46,232.74,226.97,223.63,217.73,224.88,221.91,225.44,231.09,223.26,237.05,283.01,289.89,317.65,318.94,288.75,277.34,278.61,305.27,309.77,294.53,305.7,324.98,313.36,319.29,308.98,320.85,291.52,341.9,307.98,329.46,311.98,327.33,301.67,280.75,331.37,307.29,323.75,307.84,309.59,275.47,296.26,288.16,322.48,339.33,312.38,282.68,295.62,308.7,291.92,316.85,296.67,284.56,272.1,242.31,282.02,254.22,254.05,250.1,268.26,254.23,287.73,270.69,271.21,272.09,256.72,231.57,294.53,276.07,246.09,299.07,172.03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.5076129521344,304.08486611353436,297.00160721955115,296.1808926020324,297.1306324510702,297.72963455298407,298.6896105531973,298.2526451072671,297.99271972819287,297.54645839480474,297.845501864523,298.0002366498711,298.0496995484395,297.9519720876551,297.8970874869503,297.90501200444226,297.92704155164023,297.9517130044456,297.94464831690436,297.93511242190567,297.926995814487,297.9312719203578,297.9355571129111,297.936982420827,297.9353642449245,297.9337356370942,297.9336326118712,297.9342059742703,297.9348119312334,297.9347475604916
GBPLS12,171.01,163.66,216.18,221.61,230.16,211.42,195.06,217.94,215.09,220.96,221.85,222.84,217.19,209.77,219.22,230.77,232.58,241.68,225.55,242.08,218.59,215.24,214.38,239.2,237.66,241.17,227.08,229.9,225.62,230.0,251.96,242.78,229.74,268.88,230.22,226.7,228.12,221.43,210.96,226.39,237.56,247.09,225.6,226.67,216.12,238.47,228.64,215.11,225.42,229.16,250.87,277.14,268.6,261.45,289.38,286.33,289.81,294.38,289.82,264.61,256.54,261.96,267.28,280.19,290.0,266.92,207.57,203.16,234.34,221.3,225.24,215.55,228.05,222.96,216.3,274.71,239.73,253.42,234.85,233.56,215.76,214.66,217.7,235.04,222.96,265.24,268.57,255.18,242.21,244.54,224.85,260.69,258.06,279.53,281.63,262.03,263.0,244.96,258.09,266.13,256.95,266.5,242.72,245.71,247.06,258.87,258.9,261.77,255.4,265.47,244.51,242.96,252.82,237.85,251.11,270.08,261.72,230.73,244.18,255.66,263.59,257.99,265.3,270.27,274.68,230.79,246.83,238.62,285.66,267.64,275.4,258.08,263.54,255.36,279.39,159.09
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.2246826244623,259.34500471068566,256.70971704472174,252.75032670155792,252.55550319163717,253.65449125989824,255.65622668684435,256.3131987170161,256.27841627205925,255.37529459062893,254.5883076287757,254.46854744229455,254.78114113264863,255.23261013529273,255.452425903377,255.40950159748797,255.17966713955013,254.99615715072986,254.9595413057224,255.04142191811312,255.15373741689584,255.21174030729154,255.19659238347018,255.13974145173177,255.0940174643959,255.08453746692464,255.10580856533988,255.13420156212408,255.1487464393501,255.1444679594514
RPBDG03,409.58,418.55,463.22,493.32,513.92,446.08,425.48,561.41,484.15,496.91,555.49,528.02,481.58,516.93,491.6,425.51,485.07,526.77,509.68,506.52,465.36,490.14,479.64,487.63,505.3,465.95,492.6,455.26,473.27,511.69,541.97,515.43,501.24,501.86,488.95,496.12,503.51,529.0,487.92,508.98,513.44,525.16,528.7,514.18,506.08,504.61,530.15,528.66,514.4,554.28,656.88,737.99,722.2,688.84,694.02,701.59,705.85,713.22,745.14,702.39,694.39,679.23,655.36,654.22,741.22,694.39,622.86,600.44,576.18,597.3,601.07,577.72,605.12,626.23,614.13,582.84,607.82,563.51,550.42,578.42,545.85,560.25,546.5,522.87,517.06,549.48,574.04,517.96,576.79,613.11,640.46,609.69,591.32,572.95,603.89,594.94,578.29,568.61,530.47,582.3,588.09,623.04,533.71,541.91,521.43,515.7,569.95,572.67,588.66,558.03,534.69,532.85,550.25,557.61,551.97,566.76,539.3,542.02,514.38,627.21,598.29,580.92,584.24,541.71,561.27,560.9,530.31,547.73,525.33,525.23,559.47,595.84,589.76,567.77,588.2,329.96
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.937965292545,539.3761247159662,529.3201418999603,518.3837526771083,520.2866464070144,519.0455501289977,521.0045509574793,524.819575319207,523.6129442509681,520.131099000796,519.5006859505759,520.3946142630286,520.6207657759976,521.3285698702965,521.601360645103,520.7585412185393,520.2146966822917,520.4799903717183,520.7309975524213,520.8047062295251,520.8947816022294,520.7841890355862,520.5770735328994,520.5823522346229,520.6983288460252,520.7349865805915,520.7343115564813,520.7231754765147,520.6771328943553,520.655225522666
GBSND22,123.32,116.09,122.85,125.08,127.41,117.04,115.67,128.98,121.43,120.49,126.33,117.82,114.15,119.5,125.32,119.65,119.68,138.11,122.46,121.93,114.68,125.85,119.61,129.78,128.56,126.67,124.71,132.96,127.17,125.17,128.32,130.54,135.27,128.85,128.64,131.03,130.28,129.38,132.11,135.28,142.11,139.09,131.7,123.0,128.55,132.53,132.49,132.82,133.1,146.15,150.17,149.43,152.91,146.16,155.32,155.57,151.95,151.27,146.52,147.48,149.67,151.66,148.4,148.7,160.93,163.27,146.07,143.51,138.75,138.7,140.37,140.11,154.21,148.45,147.26,141.38,132.58,145.67,141.89,133.34,145.08,142.45,140.84,144.57,148.84,142.14,145.66,150.7,145.69,151.87,144.85,145.74,153.74,161.53,154.95,147.02,140.37,141.96,136.64,142.34,139.09,154.0,134.11,137.94,139.02,134.46,135.51,133.07,141.41,132.3,124.92,130.82,138.73,132.9,139.34,145.75,146.48,144.83,133.82,147.21,147.75,126.85,148.21,134.58,129.77,134.49,132.98,135.19,149.11,141.62,137.0,138.0,136.5,147.64,155.37,74.26
